Subject,Course Catalog Nbr,Course ID,Class Nbr,Acad Career,Acad Group,Course Descr,FCEF,GFC Hours,Acad Org,Requisite,Enroll Type,Class Assoc,Component,Class Section,Term,Session,Crse Topic ID,Topic Description,Class Notes,Instruction Mode,Class Status,Mtg Nbr,Start Date,End Date,Class Start,Class End,Duration,Meeting Pattern,Alt Week,MON,TUES,WED,THURS,FRI,SAT,SUN,Location,Facility,Room Size,Enroll Stat,Enroll Tot,Enroll Cap,Waitlist Cap,Class Assoc Req,Reserved Cap,Consent,Combined Section,Instructor Name and Role,Crse Units
ARST,201,162116,72124,UGRD,UCALG,Intro to Architecture & Design,H,2-1T,EV,,N,1,TUT,T05,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:00,12:50,50,F  12:00-12:50,,N,N,N,N,Y,N,N,MAIN,PF 2140,30,C,24,24,6,,,N,,"Wylant,Barry(PI)",
ART,231,102189,70226,UGRD,AR,Art Fundamentals:  2D,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,10:15,75,MW  09:00-10:15,,Y,N,Y,N,N,N,N,MAIN,AB 673,25,C,26,25,5,,Y,N,,"Savage,Christopher Charles Mackay(PI)",3
ART,231,102189,70228,UGRD,AR,Art Fundamentals:  2D,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,10:30,11:45,75,MW  10:30-11:45,,Y,N,Y,N,N,N,N,MAIN,AB 673,25,C,26,25,5,,,N,,"Savage,Christopher Charles Mackay(PI)",
ART,231,102189,70227,UGRD,AR,Art Fundamentals:  2D,H,3-3,ART,,E,2,LEC,2,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,MW  14:00-15:15,,Y,N,Y,N,N,N,N,MAIN,AB 673,25,C,25,25,5,,Y,N,,"Kelly,Robert Wallace(PI)",3
ART,231,102189,70229,UGRD,AR,Art Fundamentals:  2D,H,3-3,ART,,N,2,LAB,B02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,16:45,75,MW  15:30-16:45,,Y,N,Y,N,N,N,N,MAIN,AB 673,25,C,25,25,5,,,N,,"Kelly,Robert Wallace(PI)",
ART,233,102191,74145,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:30,10:45,75,TR  09:30-10:45,,N,Y,N,Y,N,N,N,MAIN,AB 677,40,C,25,25,5,,Y,N,,"Leier,Heather(PI)",3
ART,233,102191,74146,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,AB 677,40,C,25,25,5,,,N,,"Leier,Heather(PI)",
ART,233,102191,10170,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,10:15,75,MW  09:00-10:15,,Y,N,Y,N,N,N,N,MAIN,AB 677,40,C,25,25,5,,Y,N,,"Leier,Heather(PI)",3
ART,233,102191,10172,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,10:30,11:45,75,MW  10:30-11:45,,Y,N,Y,N,N,N,N,MAIN,AB 677,40,C,25,25,5,,,N,,"Leier,Heather(PI)",
ART,233,102191,10171,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,E,2,LEC,2,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:30,10:45,75,TR  09:30-10:45,,N,Y,N,Y,N,N,N,MAIN,CHC 008,70,O,23,25,5,,Y,N,,"Eiserman,Jennifer Roma Flint(PI)",3
ART,233,102191,10173,UGRD,AR,Art Fundamentals:  3D,H,3-3,ART,,N,2,LAB,B02,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,CHC 008,70,O,23,25,5,,,N,,"Eiserman,Jennifer Roma Flint(PI)",
ART,235,102192,72744,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:00,13:15,75,MW  12:00-13:15,,Y,N,Y,N,N,N,N,MAIN,SS 018,39,C,24,24,5,,Y,N,,"Furr,Robin Stuart(PI)",3
ART,235,102192,72745,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:30,14:45,75,MW  13:30-14:45,,Y,N,Y,N,N,N,N,MAIN,SS 018,39,C,24,24,5,,,N,,"Furr,Robin Stuart(PI)",
ART,235,102192,74532,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,E,2,LEC,2,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:30,10:45,75,TR  09:30-10:45,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,24,24,5,,Y,N,,"Leblanc,Jean-Rene(PI)",3
ART,235,102192,74533,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,N,2,LAB,B02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,24,24,5,,,N,,"Leblanc,Jean-Rene(PI)",
ART,235,102192,12642,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,AB 659,20,C,20,20,5,,Y,N,,"Schwartz,Dona(PI)",3
ART,235,102192,12643,UGRD,AR,Intro Photog & Digital Imaging,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,AB 659,20,C,20,20,5,,,N,,"Schwartz,Dona(PI)",
ART,241,102194,70230,UGRD,AR,Drawing I,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,WF  14:00-15:15,,N,N,Y,N,Y,N,N,MAIN,AB 710,26,C,25,25,5,,Y,N,,"Cameron,Eric(PI)",3
ART,241,102194,70231,UGRD,AR,Drawing I,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,16:45,75,WF  15:30-16:45,,N,N,Y,N,Y,N,N,MAIN,AB 710,26,C,25,25,5,,,N,,"Cameron,Eric(PI)",
ART,241,102194,74895,UGRD,AR,Drawing I,H,3-3,ART,,E,2,LEC,2,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,AB 743,26,C,25,25,5,,Y,N,,"Reynoldson,Terry Dean(PI)",3
ART,241,102194,74896,UGRD,AR,Drawing I,H,3-3,ART,,N,2,LAB,B02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,16:45,75,TR  15:30-16:45,,N,Y,N,Y,N,N,N,MAIN,AB 743,26,C,25,25,5,,,N,,"Reynoldson,Terry Dean(PI)",
ART,241,102194,13963,UGRD,AR,Drawing I,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,WF  14:00-15:15,,N,N,Y,N,Y,N,N,MAIN,AB 710,26,C,25,25,5,,Y,N,,"Cameron,Eric(PI)",3
ART,241,102194,13965,UGRD,AR,Drawing I,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:45,75,WF  15:30-16:45,,N,N,Y,N,Y,N,N,MAIN,AB 710,26,C,25,25,5,,,N,,"Cameron,Eric(PI)",
ART,251,161602,71840,UGRD,AR,Media Arts: Practice & Theory,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,26,26,5,,,N,,"Furr,Robin Stuart(PI)",3
ART,251,161602,71841,UGRD,AR,Media Arts: Practice & Theory,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,26,26,5,,,N,,"Furr,Robin Stuart(PI)",
ART,251,161602,13967,UGRD,AR,Media Arts: Practice & Theory,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,26,26,5,,,N,,"Furr,Robin Stuart(PI)",3
ART,251,161602,13968,UGRD,AR,Media Arts: Practice & Theory,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,SS 018,39,C,26,26,5,,,N,,"Furr,Robin Stuart(PI)",
ART,271,102199,16088,UGRD,AR,Introduction To Printmaking,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,AB 747,18,C,18,18,5,,,N,,"Leier,Heather(PI)",3
ART,271,102199,16089,UGRD,AR,Introduction To Printmaking,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,AB 747,18,C,18,18,5,,,N,,"Leier,Heather(PI)",
ART,301,102204,15173,UGRD,AR,Studies in Contemp Cdn Art,H,3-0,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,16:45,165,R  14:00-16:45,,N,N,N,Y,N,N,N,MAIN,AB 658,27,C,24,24,5,,Y,N,,"McKeown,Ciara Louise(PI)",3
ART,321,102225,74151,UGRD,AR,Net Art: Theory and Practice,H,3-0,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:30,10:45,75,MW  09:30-10:45,,Y,N,Y,N,N,N,N,MAIN,SS 018,39,C,44,44,5,,Y,N,,"Parker,James Robert(PI)",3
ART,365,163448,75548,UGRD,AR,Topics in Studio Research,H,3-3,ART,,E,1,LEC,1,2187,1,3,Intro to Indigenous Art,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,20,5,,,N,,,3
ART,365,163448,75549,UGRD,AR,Topics in Studio Research,H,3-3,ART,,N,1,LAB,B01,2187,1,3,Intro to Indigenous Art,,P,X,0,,,,,0,TBA,,,,,,,,,MAIN,,0,C,0,20,5,,,N,,,
ART,365,163448,13979,UGRD,AR,Topics in Studio Research,H,3-3,ART,,E,1,LEC,1,2191,1,3,Intro to Indigenous Art,,P,A,1,10-Jan-2019,12-Apr-2019,9:30,10:45,75,TR  09:30-10:45,,N,Y,N,Y,N,N,N,MAIN,AB 628,45,O,19,20,5,,Y,N,,"Anderson,Judy Jo Anne(PI)",3
ART,365,163448,13980,UGRD,AR,Topics in Studio Research,H,3-3,ART,,N,1,LAB,B01,2191,1,3,Intro to Indigenous Art,,P,A,1,10-Jan-2019,12-Apr-2019,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,AB 628,45,O,19,20,5,,,N,,"Anderson,Judy Jo Anne(PI)",
ART,365,163448,15139,UGRD,AR,Topics in Studio Research,H,3-3,ART,,E,2,LEC,2,2191,1,4,Intro à la photographie,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,AB 605,13,O,5,10,5,,,N,,"Leblanc,Jean-Rene(PI)",3
ART,365,163448,15140,UGRD,AR,Topics in Studio Research,H,3-3,ART,,N,2,LAB,B02,2191,1,4,Intro à la photographie,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:45,75,TR  15:30-16:45,,N,Y,N,Y,N,N,N,MAIN,AB 605,13,O,5,10,5,,,N,,"Leblanc,Jean-Rene(PI)",
ART,373,102256,74158,UGRD,AR,Printmaking: Lithography,H,3-3,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,AB 770,18,C,15,15,5,,,N,,"Huynh,Kim Lan(PI)",3
ART,373,102256,74159,UGRD,AR,Printmaking: Lithography,H,3-3,ART,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,AB 770,18,C,15,15,5,,,N,,"Huynh,Kim Lan(PI)",
ART,379,102259,15196,UGRD,AR,Printmaking: Relief & Intaglio,H,3-3,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,MW  14:00-15:15,,Y,N,Y,N,N,N,N,MAIN,AB 747,18,C,15,15,5,,,N,,"Huynh,Kim Lan(PI)",3
ART,379,102259,15197,UGRD,AR,Printmaking: Relief & Intaglio,H,3-3,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:45,75,MW  15:30-16:45,,Y,N,Y,N,N,N,N,MAIN,AB 747,18,C,15,15,5,,,N,,"Huynh,Kim Lan(PI)",
ART,399,102278,72992,UGRD,AR,Art In Theory And Practice I,H,3-0,ART,,E,1,LEC,1,2187,1,0,,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,30,5,,Y,N,,,3
ART,399,102278,76193,UGRD,AR,Art In Theory And Practice I,H,3-0,ART,,E,2,LEC,2,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,18:15,165,W  15:30-18:15,,N,N,Y,N,N,N,N,MAIN,AB 672,58,O,27,30,5,,Y,N,,"Stark,Trevor(PI)",3
ART,401,102281,75567,UGRD,AR,StudiesInContemporaryIntlArt,H,3-0,ART,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,18:15,165,R  15:30-18:15,,N,N,N,Y,N,N,N,MAIN,AB 651,24,C,22,20,5,,Y,N,,"Hushlak,Gerald Marshall(PI)",3
ART,491,102347,15202,UGRD,AR,Community-Based Art Experience,H,2-1,ART,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:50,110,T  14:00-15:50,,N,Y,N,N,N,N,N,MAIN,ES 702,30,O,15,20,5,,Y,N,,"Eiserman,Jennifer Roma Flint(PI)",3
ART,491,102347,15203,UGRD,AR,Community-Based Art Experience,H,2-1,ART,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,16:00,16:50,50,R  16:00-16:50,,N,N,N,Y,N,N,N,MAIN,ES 702,30,O,15,20,5,,,N,,"Eiserman,Jennifer Roma Flint(PI)",
ART,513,150028,76601,UGRD,AR,Directed Study,H,1T-6,ART,,N,1,LAB,B01,2187,1,87,Art Education I,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Eiserman,Jennifer Roma Flint(PI)",
ART,513,150028,76600,UGRD,AR,Directed Study,H,1T-6,ART,,E,1,TUT,T01,2187,1,87,Art Education I,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Eiserman,Jennifer Roma Flint(PI)",1.5
ART,513,150028,76712,UGRD,AR,Directed Study,H,1T-6,ART,,N,2,LAB,B02,2187,1,26,Studio Research: Painting,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Hushlak,Gerald Marshall(PI)",
ART,513,150028,76711,UGRD,AR,Directed Study,H,1T-6,ART,,E,2,TUT,T02,2187,1,26,Studio Research: Painting,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Hushlak,Gerald Marshall(PI)",1.5
ART,513,150028,76803,UGRD,AR,Directed Study,H,1T-6,ART,,N,3,LAB,B03,2187,1,30,Painting V,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Hushlak,Gerald Marshall(PI)",
ART,513,150028,76802,UGRD,AR,Directed Study,H,1T-6,ART,,E,3,TUT,T03,2187,1,30,Painting V,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Hushlak,Gerald Marshall(PI)",1.5
ART,513,150028,76877,UGRD,AR,Directed Study,H,1T-6,ART,,N,4,LAB,B04,2187,1,88,Interdisciplinary Studio,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Furr,Robin Stuart(PI)",
ART,513,150028,76876,UGRD,AR,Directed Study,H,1T-6,ART,,E,4,TUT,T04,2187,1,88,Interdisciplinary Studio,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Furr,Robin Stuart(PI)",1.5
ART,513,150028,16502,UGRD,AR,Directed Study,H,1T-6,ART,,N,1,LAB,B01,2191,1,90,Interdisciplinary Studio II,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Furr,Robin Stuart(PI)",
ART,513,150028,16501,UGRD,AR,Directed Study,H,1T-6,ART,,E,1,TUT,T01,2191,1,90,Interdisciplinary Studio II,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Furr,Robin Stuart(PI)",1.5
ART,513,150028,16549,UGRD,AR,Directed Study,H,1T-6,ART,,N,2,LAB,B02,2191,1,85,Large Format Photography,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Leblanc,Jean-Rene(PI)",
ART,513,150028,16548,UGRD,AR,Directed Study,H,1T-6,ART,,E,2,TUT,T02,2191,1,85,Large Format Photography,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Leblanc,Jean-Rene(PI)",1.5
ART,513,150028,16640,UGRD,AR,Directed Study,H,1T-6,ART,,N,3,LAB,B03,2191,1,62,Digital Media Photography,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Leblanc,Jean-Rene(PI)",
ART,513,150028,16639,UGRD,AR,Directed Study,H,1T-6,ART,,E,3,TUT,T03,2191,1,62,Digital Media Photography,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Leblanc,Jean-Rene(PI)",1.5
ART,513,150028,16649,UGRD,AR,Directed Study,H,1T-6,ART,,N,4,LAB,B04,2191,1,35,Directed Study Art Education,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Eiserman,Jennifer Roma Flint(PI)",
ART,513,150028,16648,UGRD,AR,Directed Study,H,1T-6,ART,,E,4,TUT,T04,2191,1,35,Directed Study Art Education,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Eiserman,Jennifer Roma Flint(PI)",1.5
ART,513,150028,16673,UGRD,AR,Directed Study,H,1T-6,ART,,N,5,LAB,B05,2191,1,16,Mixed Media,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Anderson,Judy Jo Anne(PI)",
ART,513,150028,16672,UGRD,AR,Directed Study,H,1T-6,ART,,E,5,TUT,T05,2191,1,16,Mixed Media,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Anderson,Judy Jo Anne(PI)",1.5
ART,513,150028,16694,UGRD,AR,Directed Study,H,1T-6,ART,,N,6,LAB,B06,2191,1,31,Advanced Printmaking,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Huynh,Kim Lan(PI)",
ART,513,150028,16693,UGRD,AR,Directed Study,H,1T-6,ART,,E,6,TUT,T06,2191,1,31,Advanced Printmaking,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,"Huynh,Kim Lan(PI)",1.5
ARTS,502,162630,72555,UGRD,AR,Academic Field Placement,H,,AR,,E,1,LAB,B01,2187,1,1,Washington Center I,,P,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,2,3,0,,,D,,,3
ARTS,502,162630,72556,UGRD,AR,Academic Field Placement,H,,AR,,E,2,LAB,B02,2187,1,2,Washington Center II,,P,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,2,3,0,,,D,,,3
ARTS,502,162630,12503,UGRD,AR,Academic Field Placement,H,,AR,,E,1,LAB,B01,2191,1,1,Washington Center I,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,1,2,0,,,D,,,3
ARTS,502,162630,12504,UGRD,AR,Academic Field Placement,H,,AR,,E,2,LAB,B02,2191,1,2,Washington Center II,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,1,2,0,,,D,,,3
ARTS,502,162630,12521,UGRD,AR,Academic Field Placement,H,,AR,,E,3,LAB,B03,2191,1,4,Campaign Research,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,D,,,3
ASHA,220A,160447,71172,UGRD,AR,Quests and Questions,F,3-0,AR,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,CHE 110,36,O,26,35,0,,,D,,"Migotti,Mark H(PI)",3
ASHA,220B,160446,11149,UGRD,AR,Quests and Questions,F,3-0,AR,,E,1,LEC,1,2191,PB,0,,,P,A,2,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,TI STUDIOE,45,O,25,35,0,,,D,,"Migotti,Mark H(PI)",3
BCEM,528A,150494,76284,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,1,LAB,B01,2187,PA,5,Effect of Metal Nanoparticle,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Noskov,Sergei(CO)/Prenner,Elmar Josef(PI)",3
BCEM,528A,150494,76663,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,2,LAB,B02,2187,PA,6,Protein Interactions,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Turner,Raymond J(PI)/Noskov,Sergei(CO)",3
BCEM,528A,150494,76664,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,3,LAB,B03,2187,PA,7,Ca-Receptor Pharmacology,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Noskov,Sergei(CO)/Zamponi,Gerald W(PI)",3
BCEM,528A,150494,76857,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,4,LAB,B04,2187,PA,8,Structural Enzymology,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Ng,Kenneth Kai-Sing(PI)/Noskov,Sergei(CO)",3
BCEM,528A,150494,76858,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,5,LAB,B05,2187,PA,9,RNA Splicing,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Zimmerly,Steven J(PI)/Noskov,Sergei(CO)",3
BCEM,528A,150494,76859,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,6,LAB,B06,2187,PA,10,Ketogenic Diet in Disease,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Shearer,Jane(PI)/Noskov,Sergei(CO)/Moorhead,Gregory BG(CO)",3
BCEM,528A,150494,76860,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,7,LAB,B07,2187,PA,11,Polymerase Inhibition,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Ng,Kenneth Kai-Sing(PI)/Noskov,Sergei(CO)",3
BCEM,528A,150494,76901,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,8,LAB,B08,2187,PA,12,Antibody 3D Recognition,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Ng,Kenneth Kai-Sing(PI)/Noskov,Sergei(CO)",3
BCEM,528A,150494,76911,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,9,LAB,B09,2187,PA,13,Computational Metabolomics,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Lewis,Ian Andrew(PI)/Noskov,Sergei(CO)",3
BCEM,528B,150032,15972,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,1,LAB,B01,2191,PB,5,Effect of Metal Nanoparticle,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Noskov,Sergei(CO)/Prenner,Elmar Josef(PI)",3
BCEM,528B,150032,16220,UGRD,SC,Independent Studies in BCEM,F,0-8,BISI,,E,2,LAB,B02,2191,PB,6,Protein Interactions,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Turner,Raymond J(PI)/Noskov,Sergei(CO)",3
